sample_id,source,plausible,plausible_reason,topical,topical_reason,contradicts,contradiction_reason,all_pass
squad_0261,squad,1,len=37,1,hits=4/20,1,gold absent (contradicts by alternative),1
squad_0335,squad,1,len=45,0,hits=0/15,1,gold absent (contradicts by alternative),0
musique_0761,musique,1,len=44,1,hits=3/27,1,gold absent (contradicts by alternative),1
hotpotqa_0139,hotpotqa,1,len=44,1,hits=3/28,1,gold absent (contradicts by alternative),1
hotpotqa_0426,hotpotqa,1,len=51,1,hits=4/14,1,gold absent (contradicts by alternative),1
hotpotqa_0324,hotpotqa,1,len=50,1,hits=6/28,1,gold absent (contradicts by alternative),1
hotpotqa_0116,hotpotqa,1,len=41,1,hits=4/9,1,gold absent (contradicts by alternative),1
hotpotqa_0847,hotpotqa,1,len=51,1,hits=6/12,1,gold absent (contradicts by alternative),1
musique_0354,musique,1,len=39,1,hits=1/12,1,gold absent (contradicts by alternative),1
squad_0464,squad,1,len=39,1,hits=1/22,1,gold absent (contradicts by alternative),1
hotpotqa_0692,hotpotqa,1,len=36,1,hits=2/13,1,gold absent (contradicts by alternative),1
hotpotqa_0283,hotpotqa,1,len=57,1,hits=6/15,0,gold appears affirmatively,0
squad_0149,squad,1,len=40,1,hits=1/35,1,gold absent (contradicts by alternative),1
musique_0424,musique,1,len=42,1,hits=5/16,1,gold absent (contradicts by alternative),1
squad_0341,squad,1,len=48,1,hits=3/19,1,gold absent (contradicts by alternative),1
hotpotqa_0953,hotpotqa,1,len=44,1,hits=5/25,1,gold absent (contradicts by alternative),1
hotpotqa_0082,hotpotqa,1,len=44,1,hits=3/20,1,gold absent (contradicts by alternative),1
musique_0782,musique,1,len=41,1,hits=4/16,1,gold absent (contradicts by alternative),1
squad_0353,squad,1,len=40,0,hits=0/34,1,gold absent (contradicts by alternative),0
hotpotqa_0948,hotpotqa,1,len=39,1,hits=8/19,1,gold absent (contradicts by alternative),1
squad_0269,squad,1,len=47,0,hits=0/18,1,gold absent (contradicts by alternative),0
musique_0421,musique,1,len=36,1,hits=3/18,1,gold absent (contradicts by alternative),1
hotpotqa_0390,hotpotqa,1,len=40,1,hits=2/16,1,gold absent (contradicts by alternative),1
squad_0476,squad,1,len=44,1,hits=1/23,1,gold absent (contradicts by alternative),1
musique_0152,musique,1,len=35,1,hits=5/23,1,gold negated,1
hotpotqa_0482,hotpotqa,1,len=38,1,hits=2/25,1,gold absent (contradicts by alternative),1
hotpotqa_0486,hotpotqa,1,len=43,1,hits=4/22,0,gold appears affirmatively,0
squad_0304,squad,1,len=48,1,hits=6/18,1,gold absent (contradicts by alternative),1
musique_0089,musique,1,len=40,1,hits=3/29,1,gold absent (contradicts by alternative),1
squad_0395,squad,1,len=49,1,hits=5/19,1,gold absent (contradicts by alternative),1
musique_0999,musique,1,len=64,1,hits=6/19,1,gold absent (contradicts by alternative),1
musique_0010,musique,1,len=48,1,hits=4/53,1,gold absent (contradicts by alternative),1
musique_0027,musique,1,len=51,1,hits=4/34,1,gold absent (contradicts by alternative),1
hotpotqa_0974,hotpotqa,1,len=45,1,hits=5/27,1,gold absent (contradicts by alternative),1
hotpotqa_0387,hotpotqa,1,len=41,1,hits=4/22,1,gold absent (contradicts by alternative),1
squad_0480,squad,1,len=34,1,hits=1/23,1,gold absent (contradicts by alternative),1
hotpotqa_0708,hotpotqa,1,len=51,1,hits=4/10,0,gold appears affirmatively,0
musique_0672,musique,1,len=45,1,hits=3/11,1,gold absent (contradicts by alternative),1
squad_0481,squad,1,len=49,0,hits=0/22,1,gold absent (contradicts by alternative),0
hotpotqa_0912,hotpotqa,1,len=40,1,hits=1/10,1,gold absent (contradicts by alternative),1
musique_0414,musique,1,len=48,1,hits=4/18,1,gold absent (contradicts by alternative),1
musique_0383,musique,1,len=43,1,hits=8/24,1,gold absent (contradicts by alternative),1
musique_0371,musique,1,len=47,1,hits=3/25,1,gold absent (contradicts by alternative),1
musique_0129,musique,1,len=52,1,hits=7/14,1,gold absent (contradicts by alternative),1
hotpotqa_0072,hotpotqa,1,len=53,1,hits=3/28,1,gold absent (contradicts by alternative),1
musique_0790,musique,1,len=53,1,hits=1/24,1,gold absent (contradicts by alternative),1
musique_0752,musique,1,len=48,1,hits=2/8,1,gold absent (contradicts by alternative),1
squad_0392,squad,1,len=43,1,hits=2/19,1,gold absent (contradicts by alternative),1
musique_0538,musique,1,len=60,1,hits=3/17,0,gold appears affirmatively,0
musique_0960,musique,1,len=45,1,hits=2/17,1,gold absent (contradicts by alternative),1
squad_0135,squad,1,len=58,1,hits=5/11,0,gold appears affirmatively,0
hotpotqa_0037,hotpotqa,1,len=57,1,hits=8/18,0,gold appears affirmatively,0
hotpotqa_0963,hotpotqa,1,len=57,1,hits=5/32,1,gold absent (contradicts by alternative),1
squad_0438,squad,1,len=47,1,hits=2/18,1,gold absent (contradicts by alternative),1
hotpotqa_0054,hotpotqa,1,len=54,1,hits=8/33,1,gold absent (contradicts by alternative),1
hotpotqa_0639,hotpotqa,1,len=43,1,hits=5/9,1,gold absent (contradicts by alternative),1
musique_0864,musique,1,len=51,1,hits=3/15,1,gold absent (contradicts by alternative),1
squad_0263,squad,1,len=46,1,hits=5/19,0,gold appears affirmatively,0
squad_0294,squad,1,len=51,0,hits=0/21,1,gold absent (contradicts by alternative),0
musique_0795,musique,1,len=48,1,hits=5/25,1,gold absent (contradicts by alternative),1
musique_0409,musique,1,len=34,1,hits=4/11,1,gold absent (contradicts by alternative),1
hotpotqa_0589,hotpotqa,1,len=39,1,hits=4/39,1,gold absent (contradicts by alternative),1
squad_0235,squad,1,len=49,1,hits=2/13,1,gold absent (contradicts by alternative),1
hotpotqa_0360,hotpotqa,1,len=35,1,hits=4/13,1,gold absent (contradicts by alternative),1
hotpotqa_0356,hotpotqa,1,len=42,1,hits=3/23,1,gold absent (contradicts by alternative),1
hotpotqa_0594,hotpotqa,1,len=44,1,hits=3/22,1,gold absent (contradicts by alternative),1
squad_0160,squad,1,len=50,1,hits=5/20,1,gold absent (contradicts by alternative),1
musique_0038,musique,1,len=60,1,hits=6/22,1,gold absent (contradicts by alternative),1
hotpotqa_0757,hotpotqa,1,len=43,1,hits=2/21,1,gold absent (contradicts by alternative),1
musique_0272,musique,1,len=43,1,hits=5/26,1,gold absent (contradicts by alternative),1
hotpotqa_0124,hotpotqa,1,len=46,1,hits=6/38,1,gold absent (contradicts by alternative),1
hotpotqa_0885,hotpotqa,1,len=41,1,hits=6/11,1,gold absent (contradicts by alternative),1
musique_0284,musique,1,len=48,1,hits=2/30,1,gold absent (contradicts by alternative),1
hotpotqa_0576,hotpotqa,1,len=44,1,hits=5/10,0,gold appears affirmatively,0
squad_0144,squad,1,len=46,1,hits=5/13,1,gold absent (contradicts by alternative),1
squad_0128,squad,1,len=42,1,hits=3/6,1,gold absent (contradicts by alternative),1
musique_0802,musique,1,len=46,1,hits=5/26,1,gold absent (contradicts by alternative),1
hotpotqa_0927,hotpotqa,1,len=49,1,hits=7/19,1,gold absent (contradicts by alternative),1
hotpotqa_0941,hotpotqa,1,len=51,1,hits=3/22,1,gold absent (contradicts by alternative),1
musique_0934,musique,1,len=41,1,hits=4/27,1,gold absent (contradicts by alternative),1
hotpotqa_0056,hotpotqa,1,len=51,1,hits=4/19,1,gold absent (contradicts by alternative),1
hotpotqa_0068,hotpotqa,1,len=53,1,hits=5/19,1,gold absent (contradicts by alternative),1
musique_0183,musique,1,len=44,1,hits=6/22,1,gold absent (contradicts by alternative),1
hotpotqa_0285,hotpotqa,1,len=49,1,hits=3/21,1,gold absent (contradicts by alternative),1
squad_0280,squad,1,len=52,0,hits=0/18,1,gold absent (contradicts by alternative),0
squad_0197,squad,1,len=40,1,hits=4/20,1,gold absent (contradicts by alternative),1
hotpotqa_0884,hotpotqa,1,len=37,1,hits=3/14,1,gold absent (contradicts by alternative),1
hotpotqa_0663,hotpotqa,1,len=47,1,hits=1/8,1,gold absent (contradicts by alternative),1
hotpotqa_0593,hotpotqa,1,len=43,1,hits=2/12,1,gold absent (contradicts by alternative),1
squad_0140,squad,1,len=56,1,hits=5/20,1,gold negated,1
hotpotqa_0561,hotpotqa,1,len=51,1,hits=6/15,1,gold absent (contradicts by alternative),1
musique_0612,musique,1,len=45,1,hits=3/36,1,gold absent (contradicts by alternative),1
musique_0667,musique,1,len=49,1,hits=3/17,1,gold absent (contradicts by alternative),1
squad_0309,squad,1,len=41,0,hits=0/15,1,gold absent (contradicts by alternative),0
musique_0649,musique,1,len=40,1,hits=4/102,1,gold absent (contradicts by alternative),1
musique_0736,musique,1,len=48,1,hits=7/26,1,gold absent (contradicts by alternative),1
hotpotqa_0926,hotpotqa,1,len=44,1,hits=1/35,1,gold absent (contradicts by alternative),1
hotpotqa_0839,hotpotqa,1,len=48,1,hits=4/17,1,gold absent (contradicts by alternative),1
musique_0057,musique,1,len=50,1,hits=2/15,1,gold absent (contradicts by alternative),1
musique_0323,musique,1,len=39,1,hits=4/7,1,gold absent (contradicts by alternative),1
musique_0005,musique,1,len=52,1,hits=2/19,1,gold absent (contradicts by alternative),1
hotpotqa_0917,hotpotqa,1,len=46,1,hits=3/14,1,gold absent (contradicts by alternative),1
hotpotqa_0423,hotpotqa,1,len=55,1,hits=5/19,1,gold absent (contradicts by alternative),1
squad_0383,squad,1,len=47,1,hits=1/29,1,gold absent (contradicts by alternative),1
hotpotqa_0557,hotpotqa,1,len=42,1,hits=7/18,1,gold absent (contradicts by alternative),1
squad_0288,squad,1,len=44,1,hits=3/17,1,gold absent (contradicts by alternative),1
squad_0226,squad,1,len=43,1,hits=4/23,1,gold absent (contradicts by alternative),1
squad_0208,squad,1,len=43,1,hits=1/6,1,gold absent (contradicts by alternative),1
squad_0465,squad,1,len=48,1,hits=1/22,1,gold absent (contradicts by alternative),1
hotpotqa_0722,hotpotqa,1,len=54,1,hits=1/13,1,gold absent (contradicts by alternative),1
musique_0293,musique,1,len=42,1,hits=1/12,1,gold absent (contradicts by alternative),1
hotpotqa_0214,hotpotqa,1,len=44,1,hits=4/12,1,gold absent (contradicts by alternative),1
hotpotqa_0712,hotpotqa,1,len=44,1,hits=1/9,1,gold absent (contradicts by alternative),1
squad_0297,squad,1,len=44,0,hits=0/21,1,gold absent (contradicts by alternative),0
musique_0146,musique,1,len=44,1,hits=6/16,1,gold absent (contradicts by alternative),1
squad_0072,squad,1,len=47,1,hits=1/15,1,gold absent (contradicts by alternative),1
musique_0343,musique,1,len=44,1,hits=4/16,1,gold absent (contradicts by alternative),1
squad_0027,squad,1,len=42,1,hits=4/33,1,gold absent (contradicts by alternative),1
hotpotqa_0325,hotpotqa,1,len=44,1,hits=4/8,1,gold absent (contradicts by alternative),1
hotpotqa_0406,hotpotqa,1,len=55,1,hits=9/23,1,gold absent (contradicts by alternative),1
hotpotqa_0719,hotpotqa,1,len=46,1,hits=2/23,1,gold absent (contradicts by alternative),1
hotpotqa_0610,hotpotqa,1,len=31,1,hits=2/8,1,gold absent (contradicts by alternative),1
musique_0997,musique,1,len=50,0,hits=0/16,1,gold absent (contradicts by alternative),0
hotpotqa_0246,hotpotqa,1,len=47,1,hits=4/21,1,gold absent (contradicts by alternative),1
hotpotqa_0543,hotpotqa,1,len=51,0,hits=0/9,0,gold appears affirmatively,0
musique_0738,musique,1,len=42,1,hits=5/19,1,gold absent (contradicts by alternative),1
musique_0567,musique,1,len=39,1,hits=5/18,1,gold absent (contradicts by alternative),1
musique_0674,musique,1,len=53,1,hits=4/26,1,gold absent (contradicts by alternative),1
squad_0159,squad,1,len=36,1,hits=2/20,1,gold absent (contradicts by alternative),1
musique_0556,musique,1,len=44,1,hits=2/21,1,gold absent (contradicts by alternative),1
musique_0726,musique,1,len=51,1,hits=2/28,1,gold absent (contradicts by alternative),1
musique_0444,musique,1,len=41,1,hits=2/31,1,gold absent (contradicts by alternative),1
musique_0483,musique,1,len=40,1,hits=3/14,1,gold absent (contradicts by alternative),1
squad_0013,squad,1,len=38,1,hits=2/21,1,gold absent (contradicts by alternative),1
hotpotqa_0074,hotpotqa,1,len=48,1,hits=3/41,1,gold absent (contradicts by alternative),1
squad_0449,squad,1,len=47,0,hits=0/43,1,gold absent (contradicts by alternative),0
hotpotqa_0760,hotpotqa,1,len=46,1,hits=4/20,1,gold absent (contradicts by alternative),1
musique_0638,musique,1,len=40,1,hits=3/14,1,gold absent (contradicts by alternative),1
hotpotqa_0295,hotpotqa,1,len=47,1,hits=3/14,1,gold absent (contradicts by alternative),1
hotpotqa_0540,hotpotqa,1,len=40,1,hits=3/13,1,gold absent (contradicts by alternative),1
musique_0471,musique,1,len=56,1,hits=4/19,1,gold absent (contradicts by alternative),1
musique_0316,musique,1,len=40,1,hits=4/23,1,gold absent (contradicts by alternative),1
hotpotqa_0244,hotpotqa,1,len=41,1,hits=3/13,1,gold absent (contradicts by alternative),1
hotpotqa_0402,hotpotqa,1,len=40,1,hits=3/14,1,gold absent (contradicts by alternative),1
musique_0878,musique,1,len=35,1,hits=1/18,1,gold absent (contradicts by alternative),1
hotpotqa_0749,hotpotqa,1,len=42,1,hits=5/13,1,gold absent (contradicts by alternative),1
squad_0345,squad,1,len=47,1,hits=2/18,1,gold absent (contradicts by alternative),1
musique_0603,musique,1,len=46,1,hits=3/35,1,gold absent (contradicts by alternative),1
hotpotqa_0461,hotpotqa,1,len=56,1,hits=8/33,1,gold absent (contradicts by alternative),1
musique_0953,musique,1,len=43,1,hits=5/19,1,gold absent (contradicts by alternative),1
squad_0363,squad,1,len=51,0,hits=0/13,1,gold absent (contradicts by alternative),0
squad_0302,squad,1,len=42,1,hits=1/15,1,gold absent (contradicts by alternative),1
musique_0834,musique,1,len=53,1,hits=3/20,1,gold absent (contradicts by alternative),1
hotpotqa_0489,hotpotqa,1,len=40,1,hits=4/10,1,gold absent (contradicts by alternative),1
musique_0691,musique,1,len=39,1,hits=2/14,1,gold absent (contradicts by alternative),1
hotpotqa_0529,hotpotqa,1,len=53,1,hits=5/18,0,gold appears affirmatively,0
musique_0345,musique,1,len=44,1,hits=5/30,1,gold absent (contradicts by alternative),1
squad_0360,squad,1,len=46,1,hits=2/34,1,gold absent (contradicts by alternative),1
hotpotqa_0408,hotpotqa,1,len=48,1,hits=8/18,0,gold appears affirmatively,0
squad_0108,squad,1,len=41,1,hits=1/16,1,gold absent (contradicts by alternative),1
hotpotqa_0464,hotpotqa,1,len=48,1,hits=2/10,1,gold absent (contradicts by alternative),1
hotpotqa_0415,hotpotqa,1,len=43,1,hits=2/29,1,gold absent (contradicts by alternative),1
musique_0110,musique,1,len=57,1,hits=12/37,1,gold absent (contradicts by alternative),1
hotpotqa_0671,hotpotqa,1,len=39,1,hits=9/32,1,gold absent (contradicts by alternative),1
musique_0308,musique,1,len=50,1,hits=2/28,1,gold absent (contradicts by alternative),1
squad_0150,squad,1,len=48,1,hits=1/34,1,gold absent (contradicts by alternative),1
musique_0816,musique,1,len=47,1,hits=4/39,0,gold appears affirmatively,0
squad_0119,squad,1,len=47,1,hits=2/5,1,gold absent (contradicts by alternative),1
squad_0322,squad,1,len=46,1,hits=2/24,1,gold absent (contradicts by alternative),1
squad_0051,squad,1,len=49,1,hits=3/30,1,gold absent (contradicts by alternative),1
musique_0060,musique,1,len=49,1,hits=4/15,1,gold absent (contradicts by alternative),1
squad_0469,squad,1,len=40,1,hits=2/21,1,gold absent (contradicts by alternative),1
hotpotqa_0628,hotpotqa,1,len=40,1,hits=3/15,1,gold absent (contradicts by alternative),1
musique_0737,musique,1,len=49,1,hits=1/23,1,gold absent (contradicts by alternative),1
squad_0059,squad,1,len=46,1,hits=3/15,1,gold absent (contradicts by alternative),1
hotpotqa_0720,hotpotqa,1,len=41,1,hits=4/24,1,gold absent (contradicts by alternative),1
hotpotqa_0341,hotpotqa,1,len=46,1,hits=4/21,1,gold absent (contradicts by alternative),1
squad_0186,squad,1,len=39,1,hits=4/18,1,gold absent (contradicts by alternative),1
squad_0172,squad,1,len=37,1,hits=3/13,1,gold absent (contradicts by alternative),1
hotpotqa_0770,hotpotqa,1,len=52,1,hits=5/25,1,gold absent (contradicts by alternative),1
squad_0275,squad,1,len=42,0,hits=0/17,1,gold absent (contradicts by alternative),0
hotpotqa_0092,hotpotqa,1,len=49,1,hits=2/18,1,gold absent (contradicts by alternative),1
hotpotqa_0307,hotpotqa,1,len=40,1,hits=5/14,1,gold absent (contradicts by alternative),1
hotpotqa_0171,hotpotqa,1,len=60,1,hits=5/24,1,gold absent (contradicts by alternative),1
musique_0450,musique,1,len=54,1,hits=7/38,1,gold absent (contradicts by alternative),1
hotpotqa_0219,hotpotqa,1,len=49,1,hits=5/6,1,gold absent (contradicts by alternative),1
musique_0903,musique,1,len=47,0,hits=0/15,1,gold absent (contradicts by alternative),0
musique_0839,musique,1,len=49,1,hits=6/21,1,gold absent (contradicts by alternative),1
hotpotqa_0309,hotpotqa,1,len=50,1,hits=4/20,1,gold absent (contradicts by alternative),1
musique_0384,musique,1,len=39,1,hits=2/41,1,gold absent (contradicts by alternative),1
squad_0427,squad,1,len=42,0,hits=0/19,1,gold absent (contradicts by alternative),0
squad_0145,squad,1,len=49,1,hits=3/15,1,gold absent (contradicts by alternative),1
squad_0421,squad,1,len=44,0,hits=0/36,1,gold absent (contradicts by alternative),0
hotpotqa_0473,hotpotqa,1,len=48,1,hits=4/17,1,gold absent (contradicts by alternative),1
hotpotqa_0472,hotpotqa,1,len=42,1,hits=7/21,1,gold absent (contradicts by alternative),1
hotpotqa_0586,hotpotqa,1,len=43,1,hits=4/11,1,gold absent (contradicts by alternative),1
musique_0673,musique,1,len=43,1,hits=4/12,1,gold absent (contradicts by alternative),1
musique_0332,musique,1,len=54,1,hits=4/40,1,gold absent (contradicts by alternative),1
hotpotqa_0315,hotpotqa,1,len=45,1,hits=5/15,0,gold appears affirmatively,0
musique_0627,musique,1,len=42,1,hits=5/31,1,gold absent (contradicts by alternative),1
hotpotqa_0365,hotpotqa,1,len=52,1,hits=7/27,1,gold absent (contradicts by alternative),1
squad_0065,squad,1,len=38,1,hits=4/17,1,gold absent (contradicts by alternative),1
musique_0480,musique,1,len=44,1,hits=2/13,1,gold absent (contradicts by alternative),1
squad_0134,squad,1,len=44,1,hits=5/11,1,gold absent (contradicts by alternative),1
hotpotqa_0710,hotpotqa,1,len=45,1,hits=4/19,1,gold absent (contradicts by alternative),1
musique_0956,musique,1,len=49,1,hits=1/15,1,gold absent (contradicts by alternative),1
hotpotqa_0907,hotpotqa,1,len=52,1,hits=4/25,1,gold absent (contradicts by alternative),1
musique_0016,musique,1,len=54,1,hits=3/27,1,gold absent (contradicts by alternative),1
musique_0341,musique,1,len=49,1,hits=3/23,1,gold absent (contradicts by alternative),1
squad_0268,squad,1,len=41,1,hits=1/41,1,gold absent (contradicts by alternative),1
musique_0140,musique,1,len=52,1,hits=1/13,1,gold absent (contradicts by alternative),1
squad_0093,squad,1,len=41,1,hits=1/7,1,gold absent (contradicts by alternative),1
hotpotqa_0150,hotpotqa,1,len=45,1,hits=4/16,1,gold absent (contradicts by alternative),1
musique_0135,musique,1,len=37,1,hits=3/16,1,gold absent (contradicts by alternative),1
hotpotqa_0791,hotpotqa,1,len=49,1,hits=4/12,1,gold absent (contradicts by alternative),1
